InsCode,InstrumentID,LatinSymbol,LatinName,CompanyCode,Symbol,Name,CIsin,DEven,Flow,LSoc30,CGdSVal,CGrValCot,YMarNSC,CComVal,CSecVal,CSoSecVal,YVal
10411612959317157,IRO3IBKZ0001,IBKZ1,Investment Bank,IBKZ,سمایه,بانك سرمايه,IRO3IBKZ0004,20180721,2,بانك سرمايه,A,Z1,NO,1,57 ,5719,303
10455424349923115,IRB4SG3202B1,G32Q1,SOV.GMR32.SP240202,SG32,اراد32,مرابحه عام دولت3-ش.خ0211,IRB4SG3202B1,20230607,2,مرابحه عام دولت3-شرايط خاص0211,A,17,NO,4,69 ,6945,706
10465655034123314,IRR7PGOP0101,PGOX1,Persian Golf Inv-R,PGOP,تفارسح,ح . تامين سرمايه خليج فارس,IRR7PGOP0106,20230530,4,تامين سرمايه خليج فارس,A,P1,NO,7,67 ,6719,404
10473034674181024,IRR1IFRM0101,IFRX1,Iran Form-R,IFRM,چفرمح,ح . ايران فرم,IRR1IFRM0102,20081126,1,ايران فرم,A,N4,NO,4,22 ,2221,400
10497143354080476,IRO1PERS0001,PERS1,Oil&Gas Persia,PERS,پرشیا,توسعه صنعت نفت و گاز پرشيا,IRO1PERS0006,20230819,1,توسعه صنعت نفت و گاز پرشيا,A,N2,NO,5,11 ,1110,300
10523825119011581,IRX6XS300006,XS306,Top 30 Index,IDXS,شاخص 30 شرکت بزرگ6,شاخص 30 شركت بزرگ,IRX6XS300003,20171213,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
10549251453298737,IRR1PLAK0101,PLAX1,Iran Polyacryl-R,PLAK,شپلیح,ح . پلي‌اكريل‌,IRR1PLAK0106,20171213,1,پلي‌اكريل‌,A,N2,NO,5,44 ,4430,400
10568944722570445,IRO1SEFH0001,SEFH1,Isfahan Cement,SEFH,سصفها,سيمان‌اصفهان‌,IRO1SEFH0000,20230819,1,سيمان‌اصفهان‌,A,N2,NO,5,53 ,5394,300
10573071518775932,IRB3MBS20141,MB2Q1,Maskan MBS 220714,MBS2,رهن0104,اوراق رهني بانك مسكن14010423,IRB3MBS20141,20221212,2,اوراق رهني بانك مسكن14010423,A,17,NO,4,69 ,6913,306
10574526790623372,IRO6MSKZ97A1,MZ011,Mortgage Right9710,MSKZ,تسه9710,امتياز تسهيلات مسكن دي 97,IRO6MSKZ97A2,20210630,2,بانك مسكن,A,17,NO,4,59 ,5910,307
10587006028472176,IRO3OTCZ0001,OTCZ1,OilTurboCompressor,OTCZ,توربو,توربو كمپرسور نفت,IRO3OTCZ0006,20230819,2,توربو كمپرسور نفت,A,Z1,NO,3,29 ,2912,303
10623013976366443,IRB3PR0105A1,PR011,PetroPak MRB261226,PR01,پتروپاک05,مرابحه پتروپاك مشرق14051005,IRB3PR0105A6,20230607,2,مرابحه پترو پاك مشرق زمين,A,17,NO,4,69 ,6911,306
10625146599769364,IRR1PYAM0101,PYAX1,Payam Ind.-R,PYAM,لپیامح,ح . كارخانجات‌ صنعتي‌ پيام‌,IRR1PYAM0109,20100411,1,كارخانجات‌ صنعتي‌ پيام‌,A,N2,NO,5,32 ,3230,400
10654052153538617,IRO7ABGP0001,ABGP1,Abgineh,ABGP,کابگن,توليدي و صنعتي آبگينه‌,IRO7ABGP0006,20230819,4,توليدي و صنعتي آبگينه‌,A,L1,NO,7,54 ,5410,309
10677799813511467,IRR3VITZ0101,VITX1,Vitana-R,VITZ,غویتاح,ح . ويتانا,IRR3VITZ0103,20220828,2,ويتانا,A,1Z,NO,1,42 ,4243,403
10681482576452029,IRR7VOSP0101,VOSX1,Vosoogh Invest.-R,VOSP,وثوقح,ح . سرمايه گذاري وثوق امين,IRR7VOSP0104,20210908,4,سرمايه گذاري وثوق امين,A,P1,NO,7,56 ,5699,404
10716103455591194,IRR1SFAS0101,SFAX1,Ahwaz Farsit-R,SFAS,سفاسیتح,ح . فارسيت‌ اهواز,IRR1SFAS0103,20100411,1,فارسيت‌ اهواز,A,N2,NO,5,54 ,5495,400
10741091548027385,IRR1BFJR0101,BFJX1,Fajr EPersiaGulf-R,BFJR,بفجرح,ح . فجر انرژي خليج فارس,IRR1BFJR0104,20220516,1,فجر انرژي خليج فارس,A,N2,NO,5,40 ,4011,400
10795723506538053,IRT1FIRO0001,FIRO1,Firouzeh Asia ETF,FIRO,فیروزا,صندوق ارمغان فيروزه آسيا-ثابت,IRT1FIRO0007,20230227,1,صندوق ارمغان فيروزه آسيا-ثابت,A,H1,NO,4,68 ,6812,305
10798437072200045,IRR1ABFR0101,ABFX1,Abfar -R,ABFR,آبفرح,ح . آبفر,IRR1ABFR0103,20081126,1,آبفر,A,N4,NO,4,33 ,3312,400
10809498866396719,IRR1MALI0101,MALX1,Malayer Ind.-R,MALI,فملارح,ح . صنعتي‌ ملاير,IRR1MALI0103,20081126,1,صنعتي‌ ملاير,A,N4,NO,4,28 ,2899,400
10814280156273322,IRR1VSIN0101,VSIX1,Sina Fin. Ins.-R,VSIN,وسیناح,ح . بانك سينا,IRR1VSIN0100,20211009,1,بانك سينا,A,N1,NO,3,57 ,5719,400
10831074117626896,IRO7GHUP0001,GHUP1,Uroomie Sugar,GHUP,قاروم,قند اروميه,IRO7GHUP0006,20230819,4,قند اروميه,A,P1,NO,7,38 ,3842,309
10831551130410639,IRO3MSZ96081,MK861,Mortgage Right9608,MSKZ,تسه9608,امتياز تسهيلات مسكن آبان96,IRO3MSZ96087,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
10836368596667625,IRT3NGAF0001,NGAF1,MaskanSh.GharbETCF,NGAF,صغرب,صندوق س.مسکن شمال غرب-ز,IRT3NGAF0007,20210919,2,صندوق س.مسكن شمال غرب-ز,A,T1,NO,4,68 ,6813,305
10843114830116591,IRO7BRTP0001,BRTP1,Borujerd Textile,BRTP,نبروج,نساجي بروجرد,IRO7BRTP0002,20230819,4,نساجي بروجرد,A,C1,NO,7,17 ,1711,309
10915288223616741,IRXZXCNS0006,XCNS6,IFB Building Cons.,IDXS,ساخت املاک فرا6,شاخص ساخت املاك فرابورس,IRXZXCNS0007,20180721,2,شركت شاخص,I,00,ID,6,X1 ,X1  ,69
10919655792568926,IRO1NKLA0001,NKLA1,Good Exch.Ins.,NKLA,نکالا,نهادهاي مالي بورس كالاي ايران,IRO1NKLA0006,20230729,1,نهادهاي مالي بورس كالاي ايران,A,N1,NO,1,67 ,6711,300
10927368312505584,IRR7BKSP0101,BKSX1,Kosar Ins. R,BKSP,کوثرح,ح. بيمه كوثر,IRR7BKSP0102,20150526,4,بيمه كوثر,A,C1,NO,7,66 ,6611,404
11006334882585136,IRO3ZF750001,ZF751,Abbaspoor Power,ZF75,نیروگاه عباسپور,بهره برداري نيروگاه عباسپور,IRO3ZF750004,20180721,2,بهره برداري نيروگاه عباسپور,A,Z1,NO,5,40 ,4010,303
11010540557851339,IRR1ATEJ0101,ATEX1,Tejarat Flour-R,ATEJ,غاردح,ح . آردتجارت‌,IRR1ATEJ0104,20081126,1,آردتجارت‌,A,N4,NO,4,42 ,4231,400
11013227010066353,IRX6XWTH0006,XWTH6,Top 30 Price,IDXS,شاخص قیمت 30 شرکت6,شاخص قيمت 30 شركت,IRX6XWTH0001,20171213,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
11019264549255051,IRB4SM0798C1,SM7Q1,SOV.Mush7SPL200317,SM07,اشاد7,مشاركت دولتي7-شرايط خاص981227,IRB4SM0798C7,20221212,2,مشاركت دولتي7-مسكن-بودجه1394,A,17,NO,4,69 ,6920,706
11048663299859339,IRR7SEKP0101,SEKX1,Majd Khaf-R,SEKP,سخوافح,ح. سيمان مجد خواف,IRR7SEKP0109,20180721,4,سيمان مجد خواف,A,P1,NO,7,53 ,5394,404
11069747713632889,IRB3FI0105B1,FI011,SaafFilm1MRB270205,FI01,صاف فیلم51,مرابحه صاف فيلم كاردان051116,IRB3FI0105B4,20230607,2,صاف فيلم نوين آذربايجان كاردان,A,17,NO,4,69 ,6911,306
11076376841181452,IRXZXEXR0106,XE106,EXIR Com. FreFloat,IDXS,اکسیر آزاد شناور6,اكسير آزاد شناور كل,IRXZXEXR0103,20180721,2,شركت شاخص,I,00,ID,6,X1 ,X1  ,69
11091856606007867,IRO3DSOZ0001,DSOZ1,Sobhan Pharm,DSOZ,سبحان,سبحان دارو,IRO3DSOZ0006,20151220,2,سبحان دارو,A,Z1,NO,1,43 ,4323,303
11094450445938216,IRODTB110011,1T011,TB11-929394C170621,TB11,اخزا11ف1,اختيار ف اخزا11-929394-960331,IRODTB110015,20170419,2,اسناد خزانه اسلامي960724,A,41,NO,8,69 ,6940,323
11129387075131725,IRO1TMLT0001,TMLT1,Mellat Inv. Bank,TMLT,تملت,تامين سرمايه بانك ملت,IRO1TMLT0007,20230819,1,تامين سرمايه بانك ملت,A,N1,NO,3,67 ,6719,300
11153816896542438,IRX6XTST0006,XTST6,Test Index,IDXS,تست066,تست06,IRX6XTST0003,20140824,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
11183410572675415,IRR1SROD0101,SROX1,Shahroud Cement-R,SROD,سرودح,ح . سيمان‌شاهرود,IRR1SROD0100,20180403,1,سيمان‌شاهرود,A,N1,NO,1,53 ,5394,400
11188958204590313,IRO3ZF130001,ZF131,Tabriz,ZF13,تبریز,ماشين سازي تبريز,IRO3ZF130009,20180721,2,ماشين سازي تبريز,A,Z1,NO,5,28 ,2818,303
11214189898887899,IRO3MSZ91121,MK301,Bank Maskan,MSKZ,تسه9112,امتيازتسهيلات مسكن اسفندماه91,IRO3MSZ91120,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
11230672983336728,IRB3CD0595C1,CD0Q1,Tourism Bank CD,CD05,گردش95,گواهي سپرده عام گردشگري951201,IRB3CD0595C2,20170304,2,گواهي سپرده عام گردشگري951201,A,Z1,NO,4,69 ,6930,306
11258722998911897,IRO1SKBV0001,SKBV1,Banks Employees,SKBV,وسکاب,س.ص.بازنشستگي كاركنان بانكها,IRO1SKBV0008,20230819,1,س.ص.بازنشستگي كاركنان بانكها,A,N1,NO,1,56 ,5699,300
11278802993290837,IRO1BHSM0001,BHSM1,Behceram,BHSM,کهرام,توليدي‌گرانيت‌بهسرام‌,IRO1BHSM0004,20181117,1,توليدي‌گرانيت‌بهسرام‌,A,N2,NO,5,49 ,4993,300
11282920140235578,IRO7BDMP0001,BDMP1,Damavand Co.,BDMP,دماوند,توليد نيروي  برق  دماوند,IRO7BDMP0005,20160210,2,توليد نيروي  برق دماوند,A,C1,NO,7,40 ,4010,309
11285885633824855,IRT1DYAF0001,DYAF1,Darya Abi ETF,DYAF,دریا,صندوق س درياي آبي فيروزه-سهام,IRT1DYAF0009,20230227,1,صندوق س درياي آبي فيروزه-سهام,A,51,NO,4,68 ,6811,305
11301273980316268,IRT3VC040001,VC041,Ashena Tech VCF-VR,VC04,آشناتک,ص.س.ج.آشناتك ايرانيان,IRT3VC040006,20230515,2,ص.س.جسورانه آشناتك ايرانيان,A,T1,NO,4,68 ,6815,305
11332953223903902,IRO3MSZ97011,MK911,Mortgage Right9701,MSKZ,تسه9701,امتياز تسهيلات مسكن فروردين97,IRO3MSZ97010,20200526,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
11358107932902023,IRO1OS260001,OS261,Mazandaran Inv.,OS26,وسمازن,س.سهام عدالت استان مازندران,IRO1OS260004,20230819,1,س.سهام عدالت استان مازندران,A,N2,NO,5,56 ,5699,300
11362390613365284,IRB3TBRZ97C1,TBRQ1,Tabriz Musharakah,TBRZ,تبریز97,مشاركت قطار شهري تبريز971218,IRB3TBRZ97C6,20221212,2,مشاركت قطار شهري تبريز971218,A,17,NO,4,69 ,6921,306
11366731312084325,IRO1POPN0001,POPN1,Iran Poplin,POPN,نپوپلن,ايران‌ پوپلين‌,IRO1POPN0001,20081126,1,ايران‌ پوپلين‌,A,N4,NO,4,17 ,1711,300
11367410317554900,IRODTB110041,1T041,TB11-933566C170621,TB11,اخزا11ف4,اختيار ف اخزا11-933566-960331,IRODTB110049,20170419,2,اسناد خزانه اسلامي960724,A,41,NO,8,69 ,6940,323
11372565594192822,IRR3BLKZ0101,BLKX1,Alborz Bulk Co.-R,BLKZ,دبالکح,ح.مواد اوليه دارويي البرز بالك,IRR3BLKZ0101,20230130,2,مواد اوليه دارويي البرز بالك,A,16,NO,1,43 ,4323,403
11373255655518380,IRB4SG520181,G52Q1,SOV.GMR52.SP221116,SG52,اراد52,مرابحه عام دولت5-ش.خ 0108,IRB4SG520187,20221212,2,مرابحه عام دولت5-شرايط خاص0108,A,17,NO,4,69 ,6945,706
11385948838337592,IRR7ZNJP0101,ZNJX1,Zanjan Co. -R,ZNJP,زنجانح,ح. صنايع كشاورزي وكود زنجان,IRR7ZNJP0102,20230222,4,صنايع كشاورزي وكود زنجان,A,P1,NO,7,44 ,4412,404
11403770140000603,IRO1VLMT0001,VLMT1,Mellat Leasing,VLMT,ولملت,واسپاري ملت,IRO1VLMT0003,20230819,1,واسپاري ملت,A,N1,NO,3,58 ,5891,300
11427939669935844,IRT3SATF0001,SATF1,ToseAtlasMofid ETF,SATF,اطلس,صندوق س.توسعه اطلس مفيد-س,IRT3SATF0007,20221119,2,صندوق س.توسعه اطلس مفيد-س,A,T1,NO,4,68 ,6811,305
11431849672850123,IRO3PGIZ0001,PGIZ1,Persian Gulf Inv.,PGIZ,وپسا,س. پتروشيمي ساختمان خليج فارس,IRO3PGIZ0004,20170412,2,س. پتروشيمي ساختمان خليج فارس,A,D1,NO,3,45 ,4599,303
11432067920374603,IRO1DSIN0001,DSIN1,Sina Darou Lab.,DSIN,دسینا,داروسازي‌ سينا,IRO1DSIN0000,20230819,1,داروسازي‌ سينا,A,N2,NO,5,43 ,4323,300
11451389074113298,IRX6X29T0006,X29T6,Index Group 29,IDXS,29-ماشین آلات6,29-ماشين آلات,IRX6X29T0005,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
11452654295102268,IRO3ZF780001,ZF781,Iran Insulator,ZF78,مقره سازی,مقره سازي ايران,IRO3ZF780001,20180721,2,مقره سازي ايران,A,Z1,NO,5,54 ,5491,303
11560002870991149,IRO7PGIP0001,PGIP1,Persian Gulf Inv.,PGIP,وپسا,س. پتروشيمي ساختمان  خليج فارس,IRO7PGIP0002,20230819,4,س. پتروشيمي ساختمان خليج فارس,A,P1,NO,7,45 ,4599,309
11599352365626742,IRXZXENG0006,XENG6,IFB EngineeringInd,IDXS,فنی مهندسی6,شاخص فني مهندسي,IRXZXENG0009,20190907,2,شركت شاخص,I,00,ID,6,X1 ,X1  ,69
11622051128546106,IRO1PAKS0001,PAKS1,Paxan,PAKS,شپاکسا,پاكسان‌,IRO1PAKS0007,20230819,1,پاكسان‌,A,N1,NO,1,44 ,4424,300
11640540339380126,IRO1PABD0001,PABD1,Abadan Petr.,PABD,شپترو,پتروشيمي‌ آبادان‌,IRO1PABD0005,20190714,1,پتروشيمي‌ آبادان‌,A,N1,NO,3,44 ,4413,300
11732381106047822,IRB3BOTZ94A1,BOTQ1,Boutan,BOTZ,بوتان,مشاركت بوتان سه ماهه20درصد,IRB3BOTZ94A4,20140721,2,مشاركت بوتان سه ماهه20درصد,A,Z1,NO,4,69 ,6923,306
11773403764702778,IRO1BIME0001,BIME1,Insurance Inv.,BIME,وبیمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,IRO1BIME0009,20230819,1,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,A,N1,NO,1,56 ,5699,300
11783645702846141,IRO3MSZ93041,MK461,BANK MASKAN,MSKZ,تسه9304,امتياز تسهيلات مسكن تيرماه93,IRO3MSZ93043,20140727,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
11800678942469896,IRB4SG8904B1,G89Q1,SOV.GMR89.SP260209,SG89,اراد89,مرابحه عام دولت89-ش.خ041120,IRB4SG8904B7,20230607,2,مرابحه عام دولت89-ش.خاص0411,A,17,NO,4,69 ,6945,706
11827297444577200,IRO1OS040001,OS041,Isfahan Inv.,OS04,وسصفا,شركت س استان اصفهان,IRO1OS040000,20230819,1,شركت س استان اصفهان,A,N2,NO,5,56 ,5699,300
11874252353466469,IRR3BSMZ0101,BSMX1,Bime Saman Co-R,BSMZ,بساماح,ح.بيمه سامان,IRR3BSMZ0102,20210918,2,بيمه سامان,A,Z1,NO,3,66 ,6611,403
11927496285559135,IRB3SA1000C1,S10Q1,ArvandLT.MNF220313,SA10,اروند10,منفعت صبا اروند لوتوس 14001222,IRB3SA1000C4,20221212,2,منفعت صبا اروند لوتوس 14001222,A,17,NO,4,69 ,6947,306
11929836650963758,IRR1THDR0101,THDX1,Tehran Darou-R,THDR,دتهرانح,ح . داروسازي‌ تهران‌ دارو,IRR1THDR0108,20100411,1,داروسازي‌ تهران‌ دارو,A,N2,NO,5,43 ,4323,400
11936058301634784,IRR1DOSE0101,DOSX1,Osvah Pharm.-R,DOSE,داسوهح,ح . داروسازي‌ اسوه‌,IRR1DOSE0105,20190113,1,داروسازي‌ اسوه‌,A,N2,NO,5,43 ,4323,400
11964419322927535,IRO1SROD0001,SROD1,Shahroud Cement,SROD,سرود,سيمان‌شاهرود,IRO1SROD0008,20230819,1,سيمان‌شاهرود,A,N1,NO,1,53 ,5394,300
11982429911960831,IRO7ASKP0001,ASKP1,Askarieh F.&C.,ASKP,وملل,شركت اعتباري ملل,IRO7ASKP0001,20170125,2,شركت اعتباري ملل,A,C1,NO,7,57 ,5719,309
11983309826062040,IRB4SO080371,O08Q1,SOV.GMR107SP241015,SO08,اراد107,مرابحه عام دولت107-ش.خ030724,IRB4SO080372,20230607,2,مرابحه عام دولت107-ش.خاص0307,A,17,NO,4,69 ,6945,706
12004613727363965,IRB3TB740281,TB741,TreasuryBill231028,TB74,اخزا820,اسنادخزانه-م20بودجه98-020806,IRB3TB740285,20220906,2,اسنادخزانه اسلامي-م20بودجه1398,A,I1,NO,4,69 ,6940,306
12021113328712802,IRO3Z0140001,Z0141,Etemad Hafez CO,Z014,حافظ اعتماد,سرمايه گذاري حافظ اعتماد,IRO3Z0140005,20180721,2,سرمايه گذاري حافظ اعتماد,A,Z1,NO,5,56 ,5699,303
12030217243155821,IRR3BKSZ0101,BKSX1,Kosar Ins.-R,BKSZ,کوثرح,ح . بيمه كوثر,IRR3BKSZ0104,20230820,2,بيمه كوثر,A,16,NO,3,66 ,6611,403
12041217376571987,IRR1RIIR0101,RIIX1,Iran Casting-R,RIIR,خریختح,ح . صنايع‌ريخته‌گري‌ايران‌,IRR1RIIR0104,20220730,1,صنايع‌ريخته‌گري‌ايران‌,A,N2,NO,5,34 ,3430,400
12066101019489029,IRR3ZAGZ0101,ZAGX1,Zangan Industry-R,ZAGZ,زنگانح,ح. صنعت روي زنگان,IRR3ZAGZ0102,20220418,2,صنعت روي زنگان,A,1Z,NO,1,27 ,2720,403
12088545433107773,IRR1IKCO0101,IKCX1,Iran Khodro-R,IKCO,خودروح,ح . ايران‌ خودرو,IRR1IKCO0100,20171213,1,ايران‌ خودرو,A,N2,NO,5,34 ,3410,400
12089903491411130,IRO6MSKZ9881,MZ111,Mortgage Right9808,MSKZ,تسه9808,امتياز تسهيلات مسكن آبان98,IRO6MSKZ9882,20230717,2,بانك مسكن,A,M1,NO,4,59 ,5910,307
12098305247593017,IRB4SO0303C1,O03Q1,SOV.GMR102SP250301,SO03,اراد102,مرابحه عام دولت102-ش.خ031211,IRB4SO0303C2,20230607,2,مرابحه عام دولت102-ش.خاص0312,A,17,NO,4,69 ,6945,706
12102661826147720,IRB3TB2798B1,TB271,TreasuryBill200204,TB27,اخزا620,اسنادخزانه-م20بودجه96-981115,IRB3TB2798B0,20180721,2,اسنادخزانه اسلامي-م20بودجه1396,A,I1,NO,4,69 ,6940,306
12176957670146141,IRR1SHBB0101,SHBX1,Shahdaab-R,SHBB,غشابح,ح . شهدآب‌,IRR1SHBB0109,20081126,1,شهدآب‌,A,N4,NO,4,42 ,4249,400
12230571636239922,IRR7ESHP0101,ESHX1,Ashtad Iran-R,ESHP,تشتادح,ح.صنايع توليدي اشتاد ايران‌,IRR7ESHP0104,20210202,4,صنايع توليدي اشتاد ايران‌,A,P1,NO,7,34 ,3430,404
12231544096052404,IRR1BALB0101,BABX1,Alborz Bimeh-R,BALB,البرزح,ح.بيمه البرز,IRR1BALB0103,20171213,1,بيمه البرز,A,N1,NO,1,66 ,6603,400
12285081244484140,IRO7IKVP0001,IKVP1,Iran Agri. Inv.,IKVP,کورزی,سرمايه گذاري كشاورزي ايران,IRO7IKVP0008,20230819,4,سرمايه گذاري كشاورزي ايران,A,C1,NO,7,01 ,0140,309
12303918642491681,IRO7ZNJP0001,ZNJP1,Zanjan Co.,ZNJP,زنجان,صنايع كشاورزي وكود زنجان,IRO7ZNJP0000,20230819,4,صنايع كشاورزي وكود زنجان,A,P1,NO,7,44 ,4412,309
12312830088396058,IRO1SNGH0001,SNGH1,Naghshiran Grp.,SNGH,ننقش,گروه‌ صنعتي‌ نقش‌ ايران‌,IRO1SNGH0008,20081126,1,گروه‌ صنعتي‌ نقش‌ ايران‌,A,N4,NO,4,17 ,1722,300
12325948714115825,IRB4SG800171,G80Q1,SOV.GMR80.SP221004,SG80,اراد80,مرابحه عام دولت80-ش.خ010712,IRB4SG800175,20221212,2,مرابحه عام دولت80-ش.خاص0107,A,17,NO,4,69 ,6945,706
12329519546621752,IRO1CHDN0001,CHDN1,producing CHDN,CHDN,چدن,توليدي چدن سازان,IRO1CHDN0009,20230819,1,توليدي چدن سازان,A,N1,NO,1,28 ,2899,300
12329915567896606,IRO3JPRZ0001,JPRZ1,Pars Paper Ind.Grp,JPRZ,چکاپا,گروه  صنايع كاغذ پارس,IRO3JPRZ0000,20200711,2,گروه صنايع كاغذ پارس,A,Z1,NO,3,21 ,2101,303
12331083953323969,IRX6X23T0006,X23T6,Index Group 23,IDXS,23-فراورده نفتی6,23-فراورده نفتي,IRX6X23T0001,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
12338753854555828,IRO3MSZ91101,MK281,Bank Maskan,MSKZ,تسه9110,امتيازتسهيلات مسكن دي ماه 91,IRO3MSZ91104,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
12364611634133528,IRO3MSZ90111,MK171,Bank Maskan,MSKZ,تسه9011,امتياز تسهيلات مسكن بهمن ماه90,IRO3MSZ90114,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
12387472624849835,IRO1DOSE0001,DOSE1,Osvah Pharm.,DOSE,داسوه,داروسازي‌ اسوه‌,IRO1DOSE0003,20230819,1,داروسازي‌ اسوه‌,A,N2,NO,5,43 ,4323,300
12390706505809150,IRTKKIAN0001,KIAN1,Kian Gold ETF,KIAN,گوهر,صندوق سكه طلاي كيان,IRTKKIAN0009,20220612,7,صندوق سكه طلاي كيان,A,QS,NO,4,68 ,6811,380
12396219770643100,IRR3PJMZ0101,PJMX1,Jam Petrochemic-R,PJMZ,جمح,ح پتروشيمي جم,IRR3PJMZ0107,20150621,2,پتروشيمي جم,A,Z1,NO,3,44 ,4411,403
12490072956930435,IRO3ISMZ0001,ISMZ1,Inv. Srv. of CSPF,ISMZ,مدیریت,س. و خدمات مديريت صند. ب كشوري,IRO3ISMZ0003,20230819,2,س. و خدمات مديريت صند. ب كشوري,A,1Z,NO,1,56 ,5699,303
12500403958842711,IRR1MRTB0101,MRTX1,Morattab-R,MRTB,خمرتبح,ح . مرتب‌,IRR1MRTB0103,20081126,1,مرتب‌,A,N4,NO,4,34 ,3410,400
12516694598681937,IRB4SG120261,G12Q1,SOV.GMR12.SP230916,SG12,اراد12,مرابحه عام دولت1-ش.خ ملت0206,IRB4SG120269,20230607,2,مرابحه عام دولت1-ش.خاص ملت,A,17,NO,4,69 ,6945,706
12549470190400301,IRO3ZF820001,ZF821,Alborz Ceramic,ZF82,سرامیک البرز,سراميك البرز,IRO3ZF820005,20180721,2,سراميك البرز,A,Z1,NO,5,49 ,4993,303
12591006121079822,IRO1ARJC0001,ARJC1,Arj,ARJC,لارج,ارج‌,IRO1ARJC0006,20081126,1,ارج‌,A,N4,NO,4,29 ,2930,300
12638840758449459,IRO3PKSH0001,PKSH1,Pakhsh Alborz,PKSH,پخش,پخش البرز,IRO3PKSH0008,20230819,2,پخش البرز,A,Z1,NO,3,43 ,4399,303
12639781184165880,IRR1DADE0101,DADX1,DPI-R,DADE,مدارانح,ح . داده‌پردازي‌ايران‌,IRR1DADE0108,20220413,1,داده‌پردازي‌ايران‌,A,N2,NO,5,72 ,7200,400
12640914468677503,IRB3DZ010431,DZ1Q1,Diesel MRB 250621,DZ01,دیزل04,مرابحه بهمن ديزل14040331,IRB3DZ010432,20230607,2,مرابحه بهمن ديزل14040331,A,17,NO,4,69 ,6911,306
12660940572636629,IRR3HPRZ0101,HPRX1,Parsian Oil&Gas-R,HPRZ,حپارساح,ح .توسعه حمل ونقل ريلي پارسيان,IRR3HPRZ0104,20220418,2,توسعه حمل و نقل ريلي پارسيان,A,1Z,NO,1,60 ,6010,403
